1.2449 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.9798 	EXP 	Created timergo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='timergo', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Start!\n', units='height', win=Window(...), wrapWidth=1)
8.9859 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=128, units='height', win=Window(...))
9.0388 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
9.1013 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
9.1410 	EXP 	instruct_text: autoDraw = True
9.6942 	DATA 	Keypress: return
9.7013 	EXP 	instruct_text: autoDraw = False
9.7013 	EXP 	timer1: autoDraw = True
10.6851 	EXP 	timer2: autoDraw = True
10.7015 	EXP 	timer1: autoDraw = False
11.6850 	EXP 	timer2: autoDraw = False
11.6850 	EXP 	timer3: autoDraw = True
12.6850 	EXP 	timer3: autoDraw = False
12.6850 	EXP 	timergo: autoDraw = True
13.7674 	EXP 	Imported dataset\setdesc.csv as conditions, 172 conditions, 5 params
13.7688 	EXP 	Created sequence: random, trialTypes=172, nReps=1, seed=None
13.7695 	EXP 	New trial (rep=0, index=0): OrderedDict([('path', 'dataset/122.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.1), ('corrans', 'up')])
13.7961 	EXP 	timergo: autoDraw = False
13.7961 	EXP 	timer1: autoDraw = False
13.7961 	EXP 	timer2: autoDraw = False
13.7961 	EXP 	timer3: autoDraw = False
13.7961 	EXP 	timergo: autoDraw = False
13.7961 	EXP 	image: image = 'dataset/122.png'
14.3373 	EXP 	image: autoDraw = True
15.0297 	EXP 	New trial (rep=0, index=1): OrderedDict([('path', 'dataset/15.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.075), ('corrans', 'up')])
15.0545 	DATA 	Keypress: up
15.0575 	EXP 	image: autoDraw = False
15.0575 	EXP 	text: autoDraw = False
15.0575 	EXP 	image: image = 'dataset/15.png'
15.5530 	EXP 	image: autoDraw = True
16.2433 	EXP 	New trial (rep=0, index=2): OrderedDict([('path', 'dataset/134.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.175), ('corrans', 'up')])
16.2680 	DATA 	Keypress: up
16.2711 	EXP 	image: autoDraw = False
16.2711 	EXP 	text: autoDraw = False
16.2711 	EXP 	image: image = 'dataset/134.png'
16.7697 	EXP 	image: autoDraw = True
17.3270 	EXP 	New trial (rep=0, index=3): OrderedDict([('path', 'dataset/74.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.125), ('corrans', 'up')])
17.3682 	DATA 	Keypress: up
17.3712 	EXP 	image: autoDraw = False
17.3712 	EXP 	text: autoDraw = False
17.3712 	EXP 	image: image = 'dataset/74.png'
17.8697 	EXP 	image: autoDraw = True
18.5098 	EXP 	New trial (rep=0, index=4): OrderedDict([('path', 'dataset/43.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.25), ('corrans', 'up')])
18.5368 	DATA 	Keypress: up
18.5400 	EXP 	image: autoDraw = False
18.5400 	EXP 	text: autoDraw = False
18.5400 	EXP 	image: image = 'dataset/43.png'
19.0363 	EXP 	image: autoDraw = True
19.7598 	EXP 	New trial (rep=0, index=5): OrderedDict([('path', 'dataset/37.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.225), ('corrans', 'down')])
19.7877 	DATA 	Keypress: up
19.7907 	EXP 	image: autoDraw = False
19.7907 	EXP 	text: autoDraw = False
19.7907 	EXP 	image: image = 'dataset/37.png'
20.2862 	EXP 	image: autoDraw = True
21.1440 	EXP 	New trial (rep=0, index=6): OrderedDict([('path', 'dataset/114.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.05), ('corrans', 'up')])
21.1709 	DATA 	Keypress: down
21.1739 	EXP 	image: autoDraw = False
21.1739 	EXP 	text: autoDraw = False
21.1739 	EXP 	image: image = 'dataset/114.png'
21.6697 	EXP 	image: autoDraw = True
22.1767 	EXP 	New trial (rep=0, index=7): OrderedDict([('path', 'dataset/45.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.275), ('corrans', 'down')])
22.2025 	DATA 	Keypress: up
22.2055 	EXP 	image: autoDraw = False
22.2055 	EXP 	text: autoDraw = False
22.2055 	EXP 	image: image = 'dataset/45.png'
22.7027 	EXP 	image: autoDraw = True
23.4430 	EXP 	New trial (rep=0, index=8): OrderedDict([('path', 'dataset/121.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.1), ('corrans', 'down')])
23.4701 	DATA 	Keypress: up
23.4732 	EXP 	image: autoDraw = False
23.4732 	EXP 	text: autoDraw = False
23.4732 	EXP 	image: image = 'dataset/121.png'
23.9696 	EXP 	image: autoDraw = True
24.5098 	EXP 	New trial (rep=0, index=9): OrderedDict([('path', 'dataset/41.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.25), ('corrans', 'down')])
24.5377 	DATA 	Keypress: down
24.5408 	EXP 	image: autoDraw = False
24.5408 	EXP 	text: autoDraw = False
24.5408 	EXP 	image: image = 'dataset/41.png'
25.0359 	EXP 	image: autoDraw = True
25.4911 	DATA 	Keypress: up
25.5095 	EXP 	New trial (rep=0, index=10): OrderedDict([('path', 'dataset/50.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.3), ('corrans', 'up')])
25.5410 	EXP 	image: autoDraw = False
25.5410 	EXP 	text: autoDraw = False
25.5410 	EXP 	image: image = 'dataset/50.png'
26.0361 	EXP 	image: autoDraw = True
26.5933 	EXP 	New trial (rep=0, index=11): OrderedDict([('path', 'dataset/22.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.125), ('corrans', 'up')])
26.6393 	DATA 	Keypress: down
26.6422 	EXP 	image: autoDraw = False
26.6422 	EXP 	text: autoDraw = False
26.6422 	EXP 	image: image = 'dataset/22.png'
27.1362 	EXP 	image: autoDraw = True
27.6096 	EXP 	New trial (rep=0, index=12): OrderedDict([('path', 'dataset/109.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.025), ('corrans', 'down')])
27.6345 	DATA 	Keypress: up
27.6376 	EXP 	image: autoDraw = False
27.6376 	EXP 	text: autoDraw = False
27.6376 	EXP 	image: image = 'dataset/109.png'
28.1361 	EXP 	image: autoDraw = True
28.6094 	EXP 	New trial (rep=0, index=13): OrderedDict([('path', 'dataset/160.png'), ('is_control', True), ('slope', -0.0), ('noise', 0.3), ('corrans', 'none')])
28.6389 	DATA 	Keypress: down
28.6419 	EXP 	image: autoDraw = False
28.6419 	EXP 	text: autoDraw = False
28.6419 	EXP 	image: image = 'dataset/160.png'
29.1358 	EXP 	image: autoDraw = True
29.8591 	EXP 	New trial (rep=0, index=14): OrderedDict([('path', 'dataset/163.png'), ('is_control', True), ('slope', 0.0), ('noise', 0.3), ('corrans', 'none')])
29.8878 	DATA 	Keypress: down
29.8909 	EXP 	image: autoDraw = False
29.8909 	EXP 	text: autoDraw = False
29.8909 	EXP 	image: image = 'dataset/163.png'
30.3860 	EXP 	image: autoDraw = True
31.1436 	EXP 	New trial (rep=0, index=15): OrderedDict([('path', 'dataset/148.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.275), ('corrans', 'down')])
31.1865 	DATA 	Keypress: up
31.1895 	EXP 	image: autoDraw = False
31.1895 	EXP 	text: autoDraw = False
31.1895 	EXP 	image: image = 'dataset/148.png'
31.6861 	EXP 	image: autoDraw = True
32.2430 	EXP 	New trial (rep=0, index=16): OrderedDict([('path', 'dataset/1.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.0), ('corrans', 'down')])
32.2844 	DATA 	Keypress: down
32.2876 	EXP 	image: autoDraw = False
32.2876 	EXP 	text: autoDraw = False
32.2876 	EXP 	image: image = 'dataset/1.png'
32.7861 	EXP 	image: autoDraw = True
33.8090 	EXP 	New trial (rep=0, index=17): OrderedDict([('path', 'dataset/111.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.025), ('corrans', 'up')])
33.8345 	DATA 	Keypress: down
33.8376 	EXP 	image: autoDraw = False
33.8376 	EXP 	text: autoDraw = False
33.8376 	EXP 	image: image = 'dataset/111.png'
34.3360 	EXP 	image: autoDraw = True
34.8939 	EXP 	New trial (rep=0, index=18): OrderedDict([('path', 'dataset/91.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.225), ('corrans', 'up')])
34.9364 	DATA 	Keypress: up
34.9395 	EXP 	image: autoDraw = False
34.9395 	EXP 	text: autoDraw = False
34.9395 	EXP 	image: image = 'dataset/91.png'
35.4360 	EXP 	image: autoDraw = True
36.7594 	EXP 	New trial (rep=0, index=19): OrderedDict([('path', 'dataset/58.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.025), ('corrans', 'up')])
36.7864 	DATA 	Keypress: up
36.7892 	EXP 	image: autoDraw = False
36.7892 	EXP 	text: autoDraw = False
36.7892 	EXP 	image: image = 'dataset/58.png'
37.2857 	EXP 	image: autoDraw = True
38.1433 	EXP 	New trial (rep=0, index=20): OrderedDict([('path', 'dataset/54.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.0), ('corrans', 'up')])
38.1666 	DATA 	Keypress: up
38.1696 	EXP 	image: autoDraw = False
38.1696 	EXP 	text: autoDraw = False
38.1696 	EXP 	image: image = 'dataset/54.png'
38.6692 	EXP 	image: autoDraw = True
39.2935 	EXP 	New trial (rep=0, index=21): OrderedDict([('path', 'dataset/150.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.275), ('corrans', 'up')])
39.3211 	DATA 	Keypress: up
39.3242 	EXP 	image: autoDraw = False
39.3242 	EXP 	text: autoDraw = False
39.3242 	EXP 	image: image = 'dataset/150.png'
39.8193 	EXP 	image: autoDraw = True
40.5401 	EXP 	New trial (rep=0, index=22): OrderedDict([('path', 'dataset/166.png'), ('is_control', True), ('slope', 0.5), ('noise', 0.0), ('corrans', 'up')])
40.5506 	DATA 	Keypress: up
40.5529 	EXP 	image: autoDraw = False
40.5529 	EXP 	text: autoDraw = False
40.5529 	EXP 	image: image = 'dataset/166.png'
41.0525 	EXP 	image: autoDraw = True
41.6432 	EXP 	New trial (rep=0, index=23): OrderedDict([('path', 'dataset/2.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.0), ('corrans', 'up')])
41.6820 	DATA 	Keypress: up
41.6850 	EXP 	image: autoDraw = False
41.6850 	EXP 	text: autoDraw = False
41.6850 	EXP 	image: image = 'dataset/2.png'
42.1859 	EXP 	image: autoDraw = True
42.7582 	DATA 	Keypress: up
42.7764 	EXP 	New trial (rep=0, index=24): OrderedDict([('path', 'dataset/113.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.05), ('corrans', 'down')])
42.8203 	EXP 	image: autoDraw = False
42.8203 	EXP 	text: autoDraw = False
42.8203 	EXP 	image: image = 'dataset/113.png'
43.3192 	EXP 	image: autoDraw = True
43.8757 	EXP 	New trial (rep=0, index=25): OrderedDict([('path', 'dataset/47.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.275), ('corrans', 'up')])
43.9190 	DATA 	Keypress: down
43.9221 	EXP 	image: autoDraw = False
43.9221 	EXP 	text: autoDraw = False
43.9221 	EXP 	image: image = 'dataset/47.png'
44.4191 	EXP 	image: autoDraw = True
45.2094 	EXP 	New trial (rep=0, index=26): OrderedDict([('path', 'dataset/103.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.3), ('corrans', 'up')])
45.2372 	DATA 	Keypress: up
45.2402 	EXP 	image: autoDraw = False
45.2402 	EXP 	text: autoDraw = False
45.2402 	EXP 	image: image = 'dataset/103.png'
45.7355 	EXP 	image: autoDraw = True
46.5089 	EXP 	New trial (rep=0, index=27): OrderedDict([('path', 'dataset/56.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.025), ('corrans', 'down')])
46.5501 	DATA 	Keypress: up
46.5531 	EXP 	image: autoDraw = False
46.5531 	EXP 	text: autoDraw = False
46.5531 	EXP 	image: image = 'dataset/56.png'
47.0523 	EXP 	image: autoDraw = True
47.5765 	EXP 	New trial (rep=0, index=28): OrderedDict([('path', 'dataset/101.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.3), ('corrans', 'down')])
47.6196 	DATA 	Keypress: down
47.6227 	EXP 	image: autoDraw = False
47.6227 	EXP 	text: autoDraw = False
47.6227 	EXP 	image: image = 'dataset/101.png'
48.1189 	EXP 	image: autoDraw = True
48.8424 	EXP 	New trial (rep=0, index=29): OrderedDict([('path', 'dataset/27.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.15), ('corrans', 'up')])
48.8709 	DATA 	Keypress: up
48.8739 	EXP 	image: autoDraw = False
48.8739 	EXP 	text: autoDraw = False
48.8739 	EXP 	image: image = 'dataset/27.png'
49.3688 	EXP 	image: autoDraw = True
50.0095 	EXP 	New trial (rep=0, index=30): OrderedDict([('path', 'dataset/36.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.225), ('corrans', 'down')])
50.0540 	DATA 	Keypress: up
50.0570 	EXP 	image: autoDraw = False
50.0570 	EXP 	text: autoDraw = False
50.0570 	EXP 	image: image = 'dataset/36.png'
50.5521 	EXP 	image: autoDraw = True
51.1090 	EXP 	New trial (rep=0, index=31): OrderedDict([('path', 'dataset/70.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.1), ('corrans', 'up')])
51.1362 	DATA 	Keypress: up
51.1392 	EXP 	image: autoDraw = False
51.1392 	EXP 	text: autoDraw = False
51.1392 	EXP 	image: image = 'dataset/70.png'
51.6353 	EXP 	image: autoDraw = True
52.2258 	EXP 	New trial (rep=0, index=32): OrderedDict([('path', 'dataset/143.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.225), ('corrans', 'up')])
52.2556 	DATA 	Keypress: up
52.2587 	EXP 	image: autoDraw = False
52.2587 	EXP 	text: autoDraw = False
52.2587 	EXP 	image: image = 'dataset/143.png'
52.7522 	EXP 	image: autoDraw = True
53.3597 	EXP 	New trial (rep=0, index=33): OrderedDict([('path', 'dataset/105.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.0), ('corrans', 'down')])
53.3857 	DATA 	Keypress: up
53.3887 	EXP 	image: autoDraw = False
53.3887 	EXP 	text: autoDraw = False
53.3887 	EXP 	image: image = 'dataset/105.png'
53.8856 	EXP 	image: autoDraw = True
54.3924 	EXP 	New trial (rep=0, index=34): OrderedDict([('path', 'dataset/3.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.0), ('corrans', 'up')])
54.4184 	DATA 	Keypress: down
54.4214 	EXP 	image: autoDraw = False
54.4214 	EXP 	text: autoDraw = False
54.4214 	EXP 	image: image = 'dataset/3.png'
54.9189 	EXP 	image: autoDraw = True
55.4740 	DATA 	Keypress: up
55.4922 	EXP 	New trial (rep=0, index=35): OrderedDict([('path', 'dataset/60.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.05), ('corrans', 'down')])
55.5225 	EXP 	image: autoDraw = False
55.5225 	EXP 	text: autoDraw = False
55.5225 	EXP 	image: image = 'dataset/60.png'
56.0189 	EXP 	image: autoDraw = True
56.5589 	EXP 	New trial (rep=0, index=36): OrderedDict([('path', 'dataset/169.png'), ('is_control', True), ('slope', -0.5), ('noise', 0.3), ('corrans', 'down')])
56.5869 	DATA 	Keypress: down
56.5900 	EXP 	image: autoDraw = False
56.5900 	EXP 	text: autoDraw = False
56.5900 	EXP 	image: image = 'dataset/169.png'
57.0856 	EXP 	image: autoDraw = True
57.7590 	EXP 	New trial (rep=0, index=37): OrderedDict([('path', 'dataset/85.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.2), ('corrans', 'down')])
57.8018 	DATA 	Keypress: down
57.8049 	EXP 	image: autoDraw = False
57.8049 	EXP 	text: autoDraw = False
57.8049 	EXP 	image: image = 'dataset/85.png'
58.3023 	EXP 	image: autoDraw = True
59.0426 	EXP 	New trial (rep=0, index=38): OrderedDict([('path', 'dataset/20.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.125), ('corrans', 'down')])
59.0694 	DATA 	Keypress: down
59.0725 	EXP 	image: autoDraw = False
59.0725 	EXP 	text: autoDraw = False
59.0725 	EXP 	image: image = 'dataset/20.png'
59.5688 	EXP 	image: autoDraw = True
60.1259 	EXP 	New trial (rep=0, index=39): OrderedDict([('path', 'dataset/153.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.3), ('corrans', 'down')])
60.1527 	DATA 	Keypress: up
60.1558 	EXP 	image: autoDraw = False
60.1558 	EXP 	text: autoDraw = False
60.1558 	EXP 	image: image = 'dataset/153.png'
60.6522 	EXP 	image: autoDraw = True
61.2259 	EXP 	New trial (rep=0, index=40): OrderedDict([('path', 'dataset/118.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.075), ('corrans', 'up')])
61.2539 	DATA 	Keypress: down
61.2570 	EXP 	image: autoDraw = False
61.2570 	EXP 	text: autoDraw = False
61.2570 	EXP 	image: image = 'dataset/118.png'
61.7521 	EXP 	image: autoDraw = True
62.2438 	EXP 	New trial (rep=0, index=41): OrderedDict([('path', 'dataset/73.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.125), ('corrans', 'down')])
62.2742 	DATA 	Keypress: up
62.2774 	EXP 	image: autoDraw = False
62.2774 	EXP 	text: autoDraw = False
62.2774 	EXP 	image: image = 'dataset/73.png'
62.7688 	EXP 	image: autoDraw = True
63.2925 	EXP 	New trial (rep=0, index=42): OrderedDict([('path', 'dataset/99.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.275), ('corrans', 'up')])
63.3219 	DATA 	Keypress: down
63.3251 	EXP 	image: autoDraw = False
63.3251 	EXP 	text: autoDraw = False
63.3251 	EXP 	image: image = 'dataset/99.png'
63.8187 	EXP 	image: autoDraw = True
64.5092 	EXP 	New trial (rep=0, index=43): OrderedDict([('path', 'dataset/87.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.2), ('corrans', 'up')])
64.5373 	DATA 	Keypress: down
64.5404 	EXP 	image: autoDraw = False
64.5404 	EXP 	text: autoDraw = False
64.5404 	EXP 	image: image = 'dataset/87.png'
65.0354 	EXP 	image: autoDraw = True
65.4926 	EXP 	New trial (rep=0, index=44): OrderedDict([('path', 'dataset/146.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.25), ('corrans', 'up')])
65.5367 	DATA 	Keypress: up
65.5398 	EXP 	image: autoDraw = False
65.5398 	EXP 	text: autoDraw = False
65.5398 	EXP 	image: image = 'dataset/146.png'
66.0351 	EXP 	image: autoDraw = True
66.6428 	EXP 	New trial (rep=0, index=45): OrderedDict([('path', 'dataset/10.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.05), ('corrans', 'up')])
66.6836 	DATA 	Keypress: up
66.6867 	EXP 	image: autoDraw = False
66.6867 	EXP 	text: autoDraw = False
66.6867 	EXP 	image: image = 'dataset/10.png'
67.1854 	EXP 	image: autoDraw = True
67.8597 	EXP 	New trial (rep=0, index=46): OrderedDict([('path', 'dataset/92.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.25), ('corrans', 'down')])
67.9029 	DATA 	Keypress: down
67.9061 	EXP 	image: autoDraw = False
67.9061 	EXP 	text: autoDraw = False
67.9061 	EXP 	image: image = 'dataset/92.png'
68.4020 	EXP 	image: autoDraw = True
69.1589 	EXP 	New trial (rep=0, index=47): OrderedDict([('path', 'dataset/35.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.2), ('corrans', 'up')])
69.1861 	DATA 	Keypress: down
69.1892 	EXP 	image: autoDraw = False
69.1892 	EXP 	text: autoDraw = False
69.1892 	EXP 	image: image = 'dataset/35.png'
69.6851 	EXP 	image: autoDraw = True
70.3430 	EXP 	New trial (rep=0, index=48): OrderedDict([('path', 'dataset/34.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.2), ('corrans', 'up')])
70.3710 	DATA 	Keypress: down
70.3741 	EXP 	image: autoDraw = False
70.3741 	EXP 	text: autoDraw = False
70.3741 	EXP 	image: image = 'dataset/34.png'
70.8850 	EXP 	image: autoDraw = True
71.6256 	EXP 	New trial (rep=0, index=49): OrderedDict([('path', 'dataset/28.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.175), ('corrans', 'down')])
71.6553 	DATA 	Keypress: down
71.6585 	EXP 	image: autoDraw = False
71.6585 	EXP 	text: autoDraw = False
71.6585 	EXP 	image: image = 'dataset/28.png'
72.1518 	EXP 	image: autoDraw = True
72.9590 	EXP 	New trial (rep=0, index=50): OrderedDict([('path', 'dataset/126.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.125), ('corrans', 'up')])
72.9856 	DATA 	Keypress: down
72.9887 	EXP 	image: autoDraw = False
72.9887 	EXP 	text: autoDraw = False
72.9887 	EXP 	image: image = 'dataset/126.png'
73.4854 	EXP 	image: autoDraw = True
74.0079 	DATA 	Keypress: up
74.0259 	EXP 	New trial (rep=0, index=51): OrderedDict([('path', 'dataset/123.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.1), ('corrans', 'up')])
74.0557 	EXP 	image: autoDraw = False
74.0557 	EXP 	text: autoDraw = False
74.0557 	EXP 	image: image = 'dataset/123.png'
74.5516 	EXP 	image: autoDraw = True
75.2411 	DATA 	Keypress: up
75.2582 	EXP 	New trial (rep=0, index=52): OrderedDict([('path', 'dataset/30.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.175), ('corrans', 'up')])
75.2890 	EXP 	image: autoDraw = False
75.2890 	EXP 	text: autoDraw = False
75.2890 	EXP 	image: image = 'dataset/30.png'
75.7850 	EXP 	image: autoDraw = True
76.3747 	DATA 	Keypress: down
76.3929 	EXP 	New trial (rep=0, index=53): OrderedDict([('path', 'dataset/75.png'), ('is_control', False), ('slope', 0.05), ('noise', 0.125), ('corrans', 'up')])
76.4386 	EXP 	image: autoDraw = False
76.4386 	EXP 	text: autoDraw = False
76.4386 	EXP 	image: image = 'dataset/75.png'
76.9352 	EXP 	image: autoDraw = True
77.7086 	EXP 	New trial (rep=0, index=54): OrderedDict([('path', 'dataset/19.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.1), ('corrans', 'up')])
77.7361 	DATA 	Keypress: down
77.7392 	EXP 	image: autoDraw = False
77.7392 	EXP 	text: autoDraw = False
77.7392 	EXP 	image: image = 'dataset/19.png'
78.2350 	EXP 	image: autoDraw = True
78.9425 	EXP 	New trial (rep=0, index=55): OrderedDict([('path', 'dataset/112.png'), ('is_control', False), ('slope', -0.1), ('noise', 0.05), ('corrans', 'down')])
78.9673 	DATA 	Keypress: down
78.9704 	EXP 	image: autoDraw = False
78.9704 	EXP 	text: autoDraw = False
78.9704 	EXP 	image: image = 'dataset/112.png'
79.4683 	EXP 	image: autoDraw = True
