1.5475 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
42.0928 	EXP 	text: autoDraw = False
42.0928 	EXP 	image: image = 'dataset/71.png'
42.5905 	EXP 	image: autoDraw = True
44.5892 	EXP 	image: autoDraw = False
44.5892 	EXP 	text: autoDraw = True
44.9627 	EXP 	New trial (rep=0, index=10): OrderedDict([('path', 'dataset/65.png'), ('is_control', False), ('slope', -0.05), ('noise', 0.075), ('corrans', 'down')])
45.0071 	DATA 	Keypress: up
45.0102 	EXP 	image: autoDraw = False
45.0102 	EXP 	text: autoDraw = False
45.0102 	EXP 	image: image = 'dataset/65.png'
45.5071 	EXP 	image: autoDraw = True
47.5058 	EXP 	image: autoDraw = False
47.5058 	EXP 	text: autoDraw = True
47.8952 	DATA 	Keypress: down
47.9127 	EXP 	New trial (rep=0, index=11): OrderedDict([('path', 'dataset/130.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.15), ('corrans', 'up')])
47.9433 	EXP 	image: autoDraw = False
47.9433 	EXP 	text: autoDraw = False
47.9433 	EXP 	image: image = 'dataset/130.png'
48.4403 	EXP 	image: autoDraw = True
50.4391 	EXP 	image: autoDraw = False
50.4391 	EXP 	text: autoDraw = True
50.7450 	DATA 	Keypress: escape
53.4660 	EXP 	window1: mouseVisible = True
